question_id,answers,paragraph_id
1020,['The Yarlung rulers of Tibet'],151
1021,['the borders between Tibet and China'],151
1022,['Tibet'],151
1023,['821'],151
1024,['907–960'],152
1025,['960–1279'],152
1026,['the Khitan'],152
1027,['Jurchen'],152
1028,['Ögedei Khan'],153
1029,['1229–1241'],153
1030,['Sakya Pandita'],154
1031,['1241–1246'],154
1032,['Khagan'],155
1033,['Karma Pakshi'],155
1034,['the Phagpa lama'],155
1035,['1279'],156
1036,['1271–1368'],156
1037,['the Yuan dynasty'],156
1038,['1358'],157
1039,['the Phagmodru myriarch Tai Situ Changchub Gyaltsen'],157
1040,['the Red Turban Rebellion'],158
1041,['1368–1398'],158
1042,['Yuan officeholders'],158
1043,['Rolpe Dorje'],159
1044,['the Buddhist link between Tibet and China'],159
1045,['disciples'],159
1046,['1402–1424'],160
1047,['the Yongle Emperor'],160
1048,['1644–1912'],161
1049,['1739'],161
1050,['É-Lì-Sī Army-Civilian Marshal Office'],161
1051,['western Tibet'],161
1052,['three'],162
1053,['Tai Situ Changchub Gyaltsen'],162
1054,['Morris Rossabi'],163
1055,['historian Tsepon W. D. Shakabpa'],164
1056,['Wang and Nyima'],165
1057,['princes'],165
1058,['imperial edicts'],165
1059,['Journalist and author Thomas Laird'],166
1060,['the British'],166
1061,"[""the government viewpoint of the People's Republic of China""]",166
1062,['A Mongol dynasty of China'],167
1063,['a non-Chinese polity'],167
1064,['1311–1320'],168
1065,['a licensed border market'],168
1066,"[""Ming dynasty's Ü-Tsang Commanding Office""]",169
1067,"['1,000 households']",170
1068,['subordinates'],171
1069,['the Tarim Basin and oasis of Turpan'],172
1070,['foreign officials'],172
1071,['Phagmodrupa Dynasty'],173
1072,['Wang and Nyima'],173
1073,['all traces of Mongol suzerainty'],174
1074,['the Ming officer of Hezhou'],175
1075,['the Phagmodrupa'],176
1076,['1642'],176
1077,['hegemonies'],176
1078,['the Karmapa Kargyu'],177
1079,['Mongol'],177
1080,['Je Tsongkhapa'],177
1081,['the Ming Yongle Emperor'],177
1082,['1407'],178
1083,['1413'],178
1084,['1414'],178
1085,['Dawa Norbu'],179
1086,['an army'],180
1087,['Tibet'],180
1088,['1413'],181
1089,['to maintain the loyalty of neighboring vassal states'],181
1090,['the Ming court'],182
1091,['1430s'],182
1092,['the Mingshi or the Mingshi Lu'],182
1093,['various lamas'],183
1094,['the Phagmodru myriarchy'],183
1095,['Melvyn C. Goldstein'],184
1096,['1565–1642'],184
1097,['1398–1402'],185
1098,['the Buddhist monk Yao Guangxiao'],185
1099,['the Hongwu Emperor'],185
1100,"['March 10, 1403']",185
1101,['to seek out the Karmapa'],186
1102,['1407'],186
1103,['1403'],187
1104,['the Karmapa'],187
1105,['Kublai'],187
1106,['the Yongle Emperor'],187
1107,['Linggu Temple'],188
1108,['Nanjing'],188
1109,['religious leaders of other Tibetan Buddhist sects'],188
1110,['the Mongols'],189
1111,['religious purposes'],189
1112,['to send a military force into Tibet'],189
1113,['to forcibly give the Karmapa authority over all the Tibetan Buddhist schools'],189
1114,['Deshin Shekpa'],189
1115,['Jianwen Emperor'],190
1116,['Deshin Shekpa'],190
1117,"[""Deshin Shekpa's miracles""]",190
1118,['Chinese Communist historians'],191
1119,['The Information Office of the State Council of the PRC'],192
1120,"[""after the latter's agent had brought holy relics to the Ming court""]",192
1121,['the Karmapa hierarchs'],193
1122,['1446'],193
1123,['1415'],193
1124,['the Karmapa'],193
1125,['to facilitate trade with Tibet'],194
1126,"['tea, horses, and salt']",194
1127,['through Sichuan and crossed Shangri-La County in Yunnan'],194
1128,['Silk workshops'],195
1129,['Tibet'],196
1130,['Altan Khan'],196
1131,"[""the Oirat Mongol confederation's hegemony""]",196
1132,['Altan Khan'],196
1133,['November 1378'],197
1134,['recovery of the Ordos region'],198
1135,['the Mongols'],198
1136,['Ming China'],198
1137,['divide-and-rule'],199
1138,['after the Sakya regime had fallen'],199
1139,['fifth Karmapa'],199
1140,['many different Tibetan lamas'],199
1141,['the Phagmodrupa'],200
1142,['New Years ceremonies and prayers'],200
1143,['1518'],200
1144,['1505–1521'],201
1145,['the company of lamas'],201
1146,['Mikyö Dorje'],201
1147,['Chinese writers of the early 20th century'],202
1148,['the 13th century'],202
1149,['the Chinese central government'],203
1150,['the Tibetan lamas and Mongol khans'],204
1151,['the Republic of China and its Communist successors'],204
1152,['the California Academy of Sciences in San Francisco'],204
1153,['the Mongols'],204
1154,['the 13th century'],205
1155,['the Ming dynasty'],205
1156,['the Ming'],205
1157,['the central government of China'],205
1158,['the native Chinese ideology of Daoism'],206
1159,['the Tibetan lamas'],206
1160,['Yang Tinghe'],206
1161,['Yang Tinghe'],206
1162,['Jiajing'],207
1163,['Neo-Confucian establishment'],207
1164,['the Portuguese embassy'],207
1165,['Tibetan Buddhism and lamas'],207
1166,['Jiajing'],207
1167,['the Ming'],208
1168,['1571'],208
1169,['execution'],209
1170,['the Dalai Lama'],209
1171,['Committed to their religious leader'],209
1172,['Tümen Khan'],210
1173,['the great-grandson of Altan Khan'],210
1174,['the 5th Dalai Lama'],210
1175,['In 1642'],210
1176,['Sonam Gyatso'],211
1177,['Zhang Juzheng'],211
1178,['Mongolia'],211
1179,['the third Dalai Lama'],212
1180,['pay tribute'],212
1181,['the title Dorjichang or Vajradhara Dalai Lama'],212
1182,['the fifth Dalai Lama'],212
1183,['the fifth Panchen Lama'],212
1184,['Master of Vajradhara'],213
1185,['Yonten Gyatso'],213
1186,['1616'],213
1187,['their old vassal of Tibet'],214
1188,['1642'],214
1189,['the Ming court'],214
1190,['1565'],215
1191,['Karma Phuntsok Namgyal'],215
1192,['1611–1621'],215
1193,['the Karmapa'],215
1194,['the Mongol prince Güshi Khan'],216
1195,['protector'],216
1196,['the Gelugpas'],216
1197,['Amdo'],216
1198,['Lozang Gyatso'],217
1199,['the regent Sonam Chöpel'],217
1200,['Güshi Khan'],217
1201,['the rebellion of Li Zicheng'],218
1202,['Shunzhi'],218
1203,['the Dzungar Mongols'],219
1204,['the Kangxi Emperor'],219
1205,['1720'],219
1206,['1751'],219
1207,['action-adventure'],220
1208,['November 2006'],220
1209,['December 2006'],220
1210,['Nintendo'],220
1211,['2005'],220
1212,['2006'],220
1213,[],220
1214,[],220
1215,['Link'],221
1216,['Hyrule'],221
1217,['Midna'],221
1218,['Link'],221
1219,['Midna'],221
1220,[],221
1221,[],221
1222,[],221
1223,[],221
1224,['Game of the Year'],222
1225,['Nintendo Selects'],222
1226,['March 2016'],222
1227,['2006'],222
1228,[],222
1229,[],222
1230,[],222
1231,[],222
1232,"['combat, exploration, and item collection']",223
1233,['Ocarina of Time'],223
1234,['sword'],223
1235,['Clawshot'],223
1236,['action-adventure'],223
1237,['Ocarina of Time'],223
1238,['sword and shield'],223
1239,[],223
1240,[],223
1241,[],223
1242,['one'],224
1243,['on-screen display'],224
1244,['context-sensitive button mechanic'],224
1245,[],224
1246,[],224
1247,[],224
1248,[],224
1249,['Wii Remote'],225
1250,['chime'],225
1251,['two'],225
1252,['motion'],225
1253,['Wii Remote'],225
1254,[],225
1255,[],225
1256,[],225
1257,[],225
1258,['nine'],226
1259,['enemies'],226
1260,['Epona'],226
1261,['overworld'],226
1262,[],226
1263,[],226
1264,[],226
1265,['Wolf'],227
1266,['Poes'],227
1267,['Midna'],227
1268,['human'],227
1269,['Wolf'],227
1270,['small imp-like creature'],227
1271,['enemy ghosts'],227
1272,[],227
1273,[],227
1274,[],227
1275,[],227
1276,[],227
1277,['artificial intelligence'],228
1278,['The Wind Waker'],228
1279,['react'],228
1280,['artificial intelligence'],228
1281,[],228
1282,[],228
1283,[],228
1284,[],228
1285,['Midna'],229
1286,['Japan'],229
1287,['Midna'],229
1288,[],229
1289,[],229
1290,[],229
1291,[],229
1292,[],229
1293,['ranch hand'],230
1294,['children'],230
1295,['Midna'],230
1296,['Tears of Light'],230
1297,['Ordon Village'],230
1298,['Tears of Light'],230
1299,[],230
1300,[],230
1301,[],230
1302,['Fused Shadows'],231
1303,['Master Sword'],231
1304,['Fused Shadows'],231
1305,['Zant'],231
1306,['Master Sword'],231
1307,[],231
1308,[],231
1309,['Shadow Crystal'],232
1310,['Hyrule Castle'],232
1311,['Midna'],232
1312,['beast'],232
1313,[],232
1314,[],232
1315,[],232
1316,['helmet'],233
1317,['Zelda'],233
1318,['chest'],233
1319,['Link and Zelda'],233
1320,"[""Midna's helmet""]",233
1321,['Mirror of Twilight'],233
1322,[],233
1323,[],233
1324,[],233
1325,[],233
1326,['Game Developers Conference'],234
1327,[],234
1328,[],234
1329,[],234
1330,['four'],235
1331,['Electronic Entertainment Expo 2004'],235
1332,['2004'],235
1333,[],235
1334,[],235
1335,[],235
1336,[],235
1337,['rabbit'],236
1338,['Revolution'],236
1339,['Miyamoto'],236
1340,['Mitsuhiro Takano'],236
1341,['Wii Remote'],236
1342,[],236
1343,[],236
1344,['2005'],237
1345,['Satoru Iwata'],237
1346,[],237
1347,[],237
1348,[],237
1349,[],237
1350,[],237
1351,['GameCube'],238
1352,['E3 2005'],238
1353,['At E3 2005'],238
1354,[],238
1355,[],238
1356,[],238
1357,['swinging gesture'],239
1358,['NGC Magazine'],239
1359,['Wii controller'],239
1360,['2006'],239
1361,['a month'],239
1362,[],239
1363,[],239
1364,[],239
1365,[],239
1366,[],239
1367,['control scheme'],240
1368,['sword'],240
1369,['E3 attendees'],240
1370,['right'],240
1371,[],240
1372,[],240
1373,[],240
1374,[],240
1375,['Toru Minegishi and Asuka Ohta'],241
1376,['Koji Kondo'],241
1377,['Michiru Ōshima'],241
1378,['Yasuzo Takemoto'],241
1379,[],241
1380,[],241
1381,[],241
1382,[],241
1383,['live'],242
1384,"['November 19, 2006']",242
1385,['soundtrack'],242
1386,[],242
1387,[],242
1388,[],242
1389,[],242
1390,[],242
1391,['buffer overflow vulnerability'],243
1392,['Executable and Linkable Format'],243
1393,['Twilight Hack'],243
1394,['3.3 and 3.4'],243
1395,['4.0'],243
1396,[],243
1397,[],243
1398,['Wii U'],244
1399,"['November 12, 2015']",244
1400,"['March 5, 2016']",244
1401,['The Legend of Zelda: Twilight Princess HD'],244
1402,['Tantalus Media'],244
1403,"['March 4, 2016']",244
1404,[],244
1405,[],244
1406,[],244
1407,[],244
1408,['Wolf Link Amiibo figurine'],245
1409,['Zelda and Sheik'],245
1410,['Ganondorf'],245
1411,['Wolf Link Amiibo'],245
1412,['Cave of Shadows'],245
1413,['Zelda and Sheik'],245
1414,[],245
1415,[],245
1416,[],245
1417,['GameStop'],246
1418,['CD'],246
1419,[],246
1420,[],246
1421,[],246
1422,[],246
1423,[],246
1424,['perfect'],247
1425,['GameRankings and Metacritic'],247
1426,['perfect'],247
1427,['95'],247
1428,['GameTrailers'],247
1429,[],247
1430,[],247
1431,['Jeff Gerstmann'],248
1432,['GameSpot'],248
1433,['IGN and GameSpy'],248
1434,['Gaming Nexus'],248
1435,['Javier Glickman'],248
1436,[],248
1437,[],248
1438,[],248
1439,['GameCube'],249
1440,['16th'],249
1441,['third'],249
1442,['IGN and Nintendo Power'],249
1443,['Best Console Game'],249
1444,['4th'],249
1445,[],249
1446,[],249
1447,['PAL region'],250
1448,['1.32 million'],250
1449,[],250
1450,[],250
1451,['Akira Himekawa'],251
1452,['Japan'],251
1453,[],251
1454,[],251
1455,[],251
1456,['Eon Productions'],252
1457,['James Bond'],252
1458,['$245'],252
1459,['Spectre'],252
1460,['Metro-Goldwyn-Mayer and Columbia Pictures'],252
1461,['Sam Mendes'],252
1462,[],252
1463,[],252
1464,['Spectre'],253
1465,['Diamonds Are Forever'],253
1466,['Lucia Sciarra'],253
1467,['Léa Seydoux'],253
1468,['Dave Bautista'],253
1469,['1971'],253
1470,[],253
1471,[],253
1472,[],253
1473,[],253
1474,['Royal Albert Hall in London'],254
1475,['6 November 2015'],254
1476,['action sequences and cinematography'],254
1477,['Best Original Song'],254
1478,[],254
1479,[],254
1480,[],254
1481,[],254
1482,['Day of the Dead'],255
1483,['M'],255
1484,['Nine Eyes'],255
1485,['Garreth Mallory'],255
1486,['MI5 and MI6'],255
1487,['his ring'],255
1488,[],255
1489,[],255
1490,[],255
1491,['Franz Oberhauser'],256
1492,['assassin'],256
1493,['Mr. Hinx'],256
1494,['Franz Oberhauser'],256
1495,[],256
1496,[],256
1497,['thallium poisoning'],257
1498,['Dr. Madeline Swann'],257
1499,['commits suicide'],257
1500,['Hoffler Klinik'],257
1501,['Tangier'],257
1502,"['his daughter, Dr. Madeline Swann']",257
1503,[],257
1504,[],257
1505,[],257
1506,[],257
1507,['train'],258
1508,['Hannes'],258
1509,['Ernst Stavro Blofeld'],258
1510,[],258
1511,[],258
1512,[],258
1513,[],258
1514,[],258
1515,['the old MI6 building'],259
1516,['Q'],259
1517,['C'],259
1518,[],259
1519,[],259
1520,[],259
1521,[],259
1522,"['SPecial Executive for Counter-intelligence, Terrorism, Revenge and Extortion']",260
1523,['Ian Fleming and Kevin McClory'],260
1524,['1963'],260
1525,['Never Say Never Again'],260
1526,['Warhead 2000 A.D.'],260
1527,['1963'],260
1528,['Never Say Never Again'],260
1529,['Thunderball.'],260
1530,[],260
1531,[],260
1532,[],260
1533,['Eon Productions'],261
1534,['2013'],261
1535,['Spectre'],261
1536,['Danjaq'],261
1537,[],261
1538,[],261
1539,['hackers'],262
1540,['November 2014'],262
1541,['John Logan'],262
1542,['Eon Productions'],262
1543,[],262
1544,[],262
1545,[],262
1546,['1983'],263
1547,['Neal Purvis and Robert Wade'],263
1548,['Quantum'],263
1549,['Octopussy'],263
1550,['Charmian Bond'],263
1551,['Octopussy'],263
1552,['Quantum of Solace'],263
1553,['Spectre'],263
1554,[],263
1555,[],263
1556,[],263
1557,['Hildebrand Rarities and Antiques'],264
1558,['The Hildebrand Rarity'],264
1559,['For Your Eyes Only'],264
1560,['Blofeld'],264
1561,['Hildebrand Rarities and Antiques'],264
1562,[],264
1563,[],264
1564,[],264
1565,[],264
1566,['Naomie Harris'],265
1567,['Ben Whishaw'],265
1568,['Rory Kinnear'],265
1569,['four'],265
1570,"['Ralph Fiennes, Naomie Harris and Ben Whishaw']",265
1571,[],265
1572,[],265
1573,['Ernst Stavro Blofeld'],266
1574,['Quantum of Solace'],266
1575,['fifty'],266
1576,['Quantum of Solace.'],266
1577,[],266
1578,[],266
1579,[],266
1580,[],266
1581,[],266
1582,['fifteen hundred'],267
1583,['February 2015'],267
1584,['Mexico'],267
1585,['Alessandro Cremona'],267
1586,[],267
1587,[],267
1588,['Dennis Gassner'],268
1589,['Skyfall and Spectre'],268
1590,['Spectre'],268
1591,['Spectre'],268
1592,['John Glen'],268
1593,['six'],268
1594,[],268
1595,['Kodak 35 mm'],269
1596,['Pinewood Studios'],269
1597,['seven months.'],269
1598,['Kodak 35 mm film stock'],269
1599,[],269
1600,[],269
1601,['December 2014'],270
1602,['February 2015'],270
1603,['Ice Q Restaurant'],270
1604,['knee'],270
1605,['Ice Q Restaurant'],270
1606,['Rettenbach glacier'],270
1607,[],270
1608,[],270
1609,[],270
1610,['Williams'],271
1611,['Jaguar'],271
1612,['Blenheim Palace in Oxfordshire'],271
1613,['the Ponte Sisto bridge'],271
1614,['Aston Martin DB10 and a Jaguar C-X75'],271
1615,['Williams'],271
1616,['Jaguar.'],271
1617,[],271
1618,[],271
1619,[],271
1620,['Mexico City'],272
1621,"['1,500']",272
1622,['Palenque'],272
1623,['a Messerschmitt-Bölkow-Blohm Bo 105 helicopter'],272
1624,[],272
1625,[],272
1626,['New York'],273
1627,[],273
1628,[],273
1629,[],273
1630,[],273
1631,['London Fire Brigade'],274
1632,['Thames'],274
1633,['Vauxhall Cross'],274
1634,['The London Fire Brigade'],274
1635,['Covent Garden.'],274
1636,['night'],274
1637,[],274
1638,[],274
1639,[],274
1640,"['Oujda, Tangier and Erfoud']",275
1641,['Chris Corbould'],275
1642,['Morocco'],275
1643,['Largest film stunt explosion'],275
1644,['128 days.'],275
1645,['Chris Corbould'],275
1646,[],275
1647,[],275
1648,[],275
1649,['$20 million'],276
1650,['Michael G. Wilson'],276
1651,['India'],276
1652,['Istanbul'],276
1653,[],276
1654,[],276
1655,[],276
1656,[],276
1657,['Thomas Newman'],277
1658,['Decca Records'],277
1659,['Thomas Newman'],277
1660,['Decca Records'],277
1661,['July 2015'],277
1662,[],277
1663,[],277
1664,"[""Writing's on the Wall""]",278
1665,['one'],278
1666,['demo'],278
1667,[],278
1668,[],278
1669,[],278
1670,[],278
1671,['25 September 2015'],279
1672,['Skyfall'],279
1673,['Radiohead'],279
1674,['Radiohead'],279
1675,[],279
1676,[],279
1677,[],279
1678,[],279
1679,[],279
1680,['Aston Martin and Eon'],280
1681,['10'],280
1682,['Williams F1'],280
1683,[],280
1684,[],280
1685,[],280
1686,['clapperboards'],281
1687,['Skyfall'],281
1688,['Skyfall'],281
1689,[],281
1690,[],281
1691,[],281
1692,"[""Comic Relief's Red Nose Day""]",282
1693,['BBC One'],282
1694,['July'],282
1695,"[""Comic Relief's Red Nose Day""]",282
1696,['David Walliams and the Dawson Brothers'],282
1697,[],282
1698,[],282
1699,[],282
1700,['Royal Albert Hall'],283
1701,['Mission: Impossible – Rogue Nation'],283
1702,['Spectre.'],283
1703,[],283
1704,[],283
1705,[],283
1706,[],283
1707,[],283
1708,['$199.8 million'],284
1709,['$138.1 million'],284
1710,[],284
1711,[],284
1712,[],284
1713,['Harry Potter and the Prisoner of Azkaban'],285
1714,['Avatar'],285
1715,['$9.2 million'],285
1716,['Avatar'],285
1717,['The Dark Knight'],285
1718,[],285
1719,[],285
1720,[],285
1721,['Paris'],286
1722,['4%'],286
1723,['Spider-Man 3'],286
1724,['Minions'],286
1725,[],286
1726,[],286
1727,[],286
1728,[],286
1729,['374'],287
1730,['$70.4 million'],287
1731,['$5.25'],287
1732,['Skyfall'],287
1733,['374'],287
1734,[],287
1735,[],287
1736,[],287
1737,['12 November'],288
1738,['198%'],288
1739,['75%'],288
1740,['$84.7 million'],288
1741,['Mission: Impossible – Rogue Nation'],288
1742,['$84.7 million'],288
1743,[],288
1744,[],288
1745,[],288
1746,['60 out of 100'],289
1747,['64%'],289
1748,['Audiences'],289
1749,['60 out of 100'],289
1750,[],289
1751,[],289
1752,['Robbie Collin'],290
1753,['IGN'],290
1754,['four out of five stars'],290
1755,[],290
1756,[],290
1757,[],290
1758,['Scott Mendelson'],291
1759,['Mick LaSalle'],291
1760,['Skyfall'],291
1761,[],291
1762,[],291
1763,[],291
1764,['Christopher Orr'],292
1765,['Bored'],292
1766,['The Washington Post'],292
1767,[],292
1768,[],292
1769,['Indian Central Board of Film Certification'],293
1770,['Twitter.'],293
1771,[],293
1772,[],293
1773,[],293
1774,[],294
1775,[],294
1776,['New York'],295
1777,['New York'],295
1778,['New York'],295
1779,['New York City'],295
1780,['five'],296
1781,['1898'],296
1782,"['8,491,079']",296
1783,['305'],296
1784,['23.6 million'],296
1785,['1898'],296
1786,"['8,491,079']",296
1787,['800'],296
